2025-02-13 22:33:01,863 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-artifact-3.9.9.jar
2025-02-13 22:33:01,863 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-builder-support-3.9.9.jar
2025-02-13 22:33:01,863 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-compat-3.9.9.jar
2025-02-13 22:33:01,863 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-core-3.9.9.jar
2025-02-13 22:33:01,864 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-embedder-3.9.9.jar
2025-02-13 22:33:01,864 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-3.9.9.jar
2025-02-13 22:33:01,864 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-builder-3.9.9.jar
2025-02-13 22:33:01,864 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-plugin-api-3.9.9.jar
2025-02-13 22:33:01,864 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-repository-metadata-3.9.9.jar
2025-02-13 22:33:01,864 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-api-1.9.22.jar
2025-02-13 22:33:01,864 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-connector-basic-1.9.22.jar
2025-02-13 22:33:01,865 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-impl-1.9.22.jar
2025-02-13 22:33:01,865 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-named-locks-1.9.22.jar
2025-02-13 22:33:01,865 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-provider-3.9.9.jar
2025-02-13 22:33:01,865 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-spi-1.9.22.jar
2025-02-13 22:33:01,865 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-file-1.9.22.jar
2025-02-13 22:33:01,865 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-http-1.9.22.jar
2025-02-13 22:33:01,865 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-wagon-1.9.22.jar
2025-02-13 22:33:01,866 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-util-1.9.22.jar
2025-02-13 22:33:01,866 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-3.9.9.jar
2025-02-13 22:33:01,866 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-builder-3.9.9.jar
2025-02-13 22:33:01,866 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-shared-utils-3.4.2.jar
2025-02-13 22:33:01,866 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2025-02-13 22:33:01,866 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-02-13 22:33:01,867 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-0.0.7.jar
2025-02-13 22:33:01,867 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-1.2.0.jar
2025-02-13 22:33:01,867 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-cipher-2.0.jar
2025-02-13 22:33:01,867 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-classworlds-2.8.0.jar
2025-02-13 22:33:01,867 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-component-annotations-2.1.0.jar
2025-02-13 22:33:01,867 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-interpolation-1.27.jar
2025-02-13 22:33:01,868 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-sec-dispatcher-2.0.jar
2025-02-13 22:33:01,868 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-utils-3.5.1.jar
2025-02-13 22:33:01,868 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-xml-3.0.1.jar
2025-02-13 22:33:01,868 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-file-3.5.3.jar
2025-02-13 22:33:01,868 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-3.5.3.jar
2025-02-13 22:33:01,868 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-shared-3.5.3.jar
2025-02-13 22:33:01,868 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-provider-api-3.5.3.jar
2025-02-13 22:33:01,869 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.3.1.jre [29])
2025-02-13 22:33:01,869 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\com.google.guava_33.3.1.jre.jar
2025-02-13 22:33:01,869 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.16 [615])
2025-02-13 22:33:01,869 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\slf4j.api_2.0.16.jar
2025-02-13 22:33:01,870 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [45])
2025-02-13 22:33:01,870 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-02-13 22:33:01,870 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [41])
2025-02-13 22:33:01,870 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\jakarta.annotation-api_1.3.5.jar
2025-02-13 22:33:01,870 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [78])
2025-02-13 22:33:01,871 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.apache.commons.cli_1.9.0.jar
2025-02-13 22:33:01,871 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [81])
2025-02-13 22:33:01,871 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.apache.commons.commons-codec_1.16.0.jar
2025-02-13 22:33:01,871 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [30])
2025-02-13 22:33:01,871 [Worker-3: Launching Calculator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\com.google.guava.failureaccess_1.0.2.jar
2025-02-13 22:33:01,875 [Worker-3: Launching Calculator (1)] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Grads\Daliy Practice\Day29\Calculator":
2025-02-13 22:33:01,876 [Worker-3: Launching Calculator (1)] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dstyle.color=always clean package
2025-02-13 22:40:31,753 [Worker-12: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com:Calculator:0.0.1-SNAPSHOT @ C:\Grads\Daliy Practice\Day29\Calculator\pom.xml.
2025-02-13 22:40:31,941 [Worker-12: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-02-13 22:40:31,946 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-02-13 22:40:31,951 [Worker-12: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-02-13 22:40:31,954 [Worker-12: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2025-02-13 22:40:32,358 [Worker-3: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2025-02-13 22:40:32,632 [Worker-3: Updating Maven Project] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com:Calculator:0.0.1-SNAPSHOT @ C:\Grads\Daliy Practice\Day29\Calculator\pom.xml.
2025-02-13 22:40:33,185 [Worker-3: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Calculator/src/main/java
2025-02-13 22:40:33,186 [Worker-3: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Calculator/src/main/resources
2025-02-13 22:40:33,187 [Worker-3: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Calculator/src/test/java
2025-02-13 22:40:33,188 [Worker-3: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Calculator/src/test/resources
2025-02-13 22:40:33,298 [Worker-3: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed for 1 poms: local refresh takes 0.00 sec, refresh facades takes 0.00 sec, update config takes 0.00 sec 
2025-02-13 22:40:33,447 [Worker-13: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-02-13 22:40:33,448 [Worker-13: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-02-13 22:40:33,453 [Worker-13: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2025-02-13 22:40:33,454 [Worker-13: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2025-02-13 22:40:36,967 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2025-02-13 22:40:42,596 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409 [364])
2025-02-13 22:40:42,597 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409
2025-02-13 22:40:42,597 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\aopalliance-1.0.jar
2025-02-13 22:40:42,598 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\guice-5.1.0.jar
2025-02-13 22:40:42,598 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpclient-4.5.14.jar
2025-02-13 22:40:42,598 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpcore-4.4.16.jar
2025-02-13 22:40:42,598 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jansi-2.4.1.jar
2025-02-13 22:40:42,598 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jcl-over-slf4j-1.7.36.jar
2025-02-13 22:40:42,598 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-artifact-3.9.9.jar
2025-02-13 22:40:42,599 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-builder-support-3.9.9.jar
2025-02-13 22:40:42,599 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-compat-3.9.9.jar
2025-02-13 22:40:42,599 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-core-3.9.9.jar
2025-02-13 22:40:42,599 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-embedder-3.9.9.jar
2025-02-13 22:40:42,599 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-3.9.9.jar
2025-02-13 22:40:42,599 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-builder-3.9.9.jar
2025-02-13 22:40:42,599 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-plugin-api-3.9.9.jar
2025-02-13 22:40:42,600 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-repository-metadata-3.9.9.jar
2025-02-13 22:40:42,600 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-api-1.9.22.jar
2025-02-13 22:40:42,600 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-connector-basic-1.9.22.jar
2025-02-13 22:40:42,600 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-impl-1.9.22.jar
2025-02-13 22:40:42,600 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-named-locks-1.9.22.jar
2025-02-13 22:40:42,601 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-provider-3.9.9.jar
2025-02-13 22:40:42,601 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-spi-1.9.22.jar
2025-02-13 22:40:42,601 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-file-1.9.22.jar
2025-02-13 22:40:42,601 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-http-1.9.22.jar
2025-02-13 22:40:42,601 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-wagon-1.9.22.jar
2025-02-13 22:40:42,602 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-util-1.9.22.jar
2025-02-13 22:40:42,602 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-3.9.9.jar
2025-02-13 22:40:42,602 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-builder-3.9.9.jar
2025-02-13 22:40:42,602 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-shared-utils-3.4.2.jar
2025-02-13 22:40:42,602 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2025-02-13 22:40:42,602 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-02-13 22:40:42,603 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-0.0.7.jar
2025-02-13 22:40:42,603 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-1.2.0.jar
2025-02-13 22:40:42,603 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-cipher-2.0.jar
2025-02-13 22:40:42,603 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-classworlds-2.8.0.jar
2025-02-13 22:40:42,603 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-component-annotations-2.1.0.jar
2025-02-13 22:40:42,603 [Worker-13: Launching Calculator (2)] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Grads\STS\sts-4.27.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-interpolation-1.27.jar
